,MsSubClass,Zone,Neighborhood,Area,Room,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice
20950,0,7,135,58,1,13,0,0,4,4,1,0,1,0,0,65517000.0,3800000000.0
20951,0,7,140,58,2,13,0,0,3,4,1,1,0,1,0,58620000.0,3400000000.0
20952,0,7,135,58,1,11,0,0,3,4,1,1,0,1,1,56034000.0,3250000000.0
20953,0,7,138,58,1,10,0,0,1,4,1,1,0,1,0,57068000.0,3310000000.0
20954,0,7,150,58,1,10,0,0,4,4,1,1,1,0,1,72241000.0,4190000000.0
20955,0,7,148,58,1,9,0,0,3,4,1,1,1,1,0,63275000.0,3670000000.0
20956,0,7,142,58,1,8,0,0,4,4,0,1,1,1,1,58620000.0,3400000000.0
20957,0,7,135,58,1,8,0,0,4,4,1,1,0,1,1,62068000.0,3600000000.0
20958,0,7,139,58,1,5,0,0,3,4,1,1,1,1,1,24137000.0,1400000000.0
20959,0,7,139,58,1,4,0,0,1,4,1,1,1,0,1,21551000.0,1250000000.0
20960,0,7,139,58,1,3,0,0,2,4,1,1,1,0,1,22413000.0,1300000000.0
20961,0,7,139,58,1,3,0,0,2,4,1,1,1,0,1,22413000.0,1300000000.0
20962,0,7,139,58,1,3,0,0,2,4,1,1,1,0,1,22413000.0,1300000000.0
20963,0,7,139,58,1,3,0,0,4,4,1,1,1,0,1,31034000.0,1800000000.0
20964,0,7,135,59,2,20,0,0,1,4,0,1,0,1,0,47966000.0,2830000000.0
20965,0,7,142,59,1,19,0,0,1,4,0,1,1,0,1,74576000.0,4400000000.0
20966,0,7,135,59,2,15,0,0,4,4,1,1,0,1,0,55932000.0,3300000000.0
20967,0,7,148,59,1,11,0,0,4,4,1,1,0,0,1,65762000.0,3880000000.0
20968,0,7,139,59,2,6,0,0,2,4,0,1,1,1,1,15084000.0,890000000.0
20969,0,7,139,59,2,6,0,0,2,4,1,1,1,1,1,43389000.0,2560000000.0
20970,0,7,144,59,1,4,0,0,3,4,1,1,1,0,1,74576000.0,4400000000.0
20971,0,7,139,59,1,3,0,0,2,4,1,1,1,0,1,22033000.0,1300000000.0
20972,0,7,135,59,1,3,0,0,4,4,1,1,1,1,1,69491000.0,4100000000.0
20973,0,7,137,60,2,28,0,0,0,4,0,1,0,1,1,48333000.0,2900000000.0
20974,0,7,142,60,1,26,0,1,3,4,0,0,0,1,0,58000000.0,3480000000.0
20975,0,7,142,60,2,24,0,0,3,4,0,0,0,0,1,49666000.0,2980000000.0
20976,0,7,140,60,1,23,0,0,1,4,0,1,0,1,1,48333000.0,2900000000.0
20977,0,7,135,60,1,23,0,0,1,4,0,1,0,1,1,48333000.0,2900000000.0
20978,0,7,136,60,2,22,0,0,1,4,0,1,1,1,0,100000000.0,6000000000.0
20979,0,7,142,60,2,22,0,1,4,4,0,0,1,0,0,53333000.0,3200000000.0
20980,0,7,142,60,2,21,0,0,2,4,0,1,1,1,1,60000000.0,3600000000.0
20981,0,7,140,60,2,21,0,0,1,4,1,1,1,1,1,56666000.0,3400000000.0
20982,0,7,140,60,1,18,0,0,3,4,1,1,1,0,1,70000000.0,4200000000.0
20983,0,7,139,60,1,15,0,0,4,4,1,1,1,0,1,76666000.0,4600000000.0
20984,0,7,135,60,2,13,0,0,4,4,1,1,1,0,1,67500000.0,4050000000.0
20985,0,7,135,60,2,10,0,0,1,4,0,1,0,1,1,56333000.0,3380000000.0
20986,0,7,135,60,2,10,0,0,2,4,0,1,1,1,0,65000000.0,3900000000.0
20987,0,7,135,60,2,9,0,0,1,4,0,1,0,0,0,55833000.0,3350000000.0
20988,0,7,139,60,1,8,0,0,1,4,1,1,1,1,1,21666000.0,1300000000.0
20989,0,7,139,60,1,7,0,0,2,4,1,1,1,1,1,29000000.0,1740000000.0
20990,0,7,150,60,2,7,0,0,2,4,1,1,0,1,1,73333000.0,4400000000.0
20991,0,7,139,60,2,6,0,0,2,4,0,1,1,1,1,23333000.0,1400000000.0
20992,0,7,139,60,2,6,0,0,2,4,1,1,1,0,1,21666000.0,1300000000.0
20993,0,7,139,60,1,5,0,0,2,4,1,1,1,1,1,21666000.0,1300000000.0
20994,0,7,139,60,1,5,0,0,4,4,1,1,1,1,1,29166000.0,1750000000.0
20995,0,7,139,60,2,5,0,0,2,4,1,1,1,1,1,31666000.0,1900000000.0
20996,0,7,139,60,1,4,0,0,3,4,1,1,1,0,1,24266000.0,1456000000.0
20997,0,7,139,60,2,4,0,0,2,4,1,1,1,0,1,25000000.0,1500000000.0
20998,0,7,137,60,1,3,0,0,1,4,1,1,1,0,1,53333000.0,3200000000.0
20999,0,7,136,60,1,3,0,0,3,4,1,1,1,0,1,117500000.0,7050000000.0
21000,0,7,138,60,1,1,0,0,2,4,1,0,1,1,1,84000000.0,5040000000.0
21001,0,7,137,61,1,20,0,0,2,4,1,1,1,0,1,45901000.0,2800000000.0
21002,0,7,136,61,2,18,0,0,1,4,0,1,1,0,1,93442000.0,5700000000.0
21003,0,7,135,61,1,11,0,0,0,4,0,1,0,1,1,62295000.0,3800000000.0
21004,0,7,139,61,2,8,0,0,1,4,1,1,1,1,1,40983000.0,2500000000.0
21005,0,7,139,61,2,6,0,0,2,4,1,1,1,1,1,50819000.0,3100000000.0
21006,0,7,139,61,2,6,0,0,3,4,1,1,1,1,1,22295000.0,1360000000.0
21007,0,7,139,61,2,5,0,0,2,4,1,1,1,1,1,24426000.0,1490000000.0
21008,0,7,140,62,2,23,0,0,1,4,0,1,1,1,0,59677000.0,3700000000.0
21009,0,7,142,62,1,22,0,0,4,4,0,1,0,1,1,57258000.0,3550000000.0
21010,0,7,140,62,2,21,0,0,2,4,0,1,0,1,0,54516000.0,3380000000.0
21011,0,7,136,62,2,19,0,0,4,4,0,1,1,0,0,74193000.0,4600000000.0
21012,0,7,137,62,1,19,0,0,2,4,1,1,1,1,1,45161000.0,2800000000.0
21013,0,7,145,62,1,18,0,0,0,4,0,1,0,1,0,100000000.0,6200000000.0
21014,0,7,143,62,2,15,0,0,2,4,1,1,1,1,1,91935000.0,5700000000.0
21015,0,7,140,62,2,9,0,0,4,4,1,1,1,1,1,68548000.0,4250000000.0
21016,0,7,139,62,2,7,0,0,2,4,1,1,1,1,1,24193000.0,1500000000.0
21017,0,7,139,62,2,4,0,0,3,4,1,1,1,0,1,25806000.0,1600000000.0
21018,0,7,135,63,1,30,0,0,3,4,0,1,1,0,0,61111000.0,3850000000.0
21019,0,7,142,63,1,26,0,0,4,4,0,1,0,1,1,41269000.0,2600000000.0
21020,0,7,148,63,2,23,0,0,2,4,0,1,0,1,1,44126000.0,2780000000.0
21021,0,7,148,63,2,22,0,0,2,4,0,0,0,0,1,50000000.0,3150000000.0
21022,0,7,136,63,1,21,0,0,1,4,0,1,1,1,1,106349000.0,6700000000.0
21023,0,7,136,63,2,21,0,0,1,4,0,1,1,0,0,95238000.0,6000000000.0
21024,0,7,148,63,1,20,0,0,2,4,0,1,1,1,1,71428000.0,4500000000.0
21025,0,7,140,63,2,18,0,0,1,4,0,1,1,1,1,53174000.0,3350000000.0
21026,0,7,135,63,2,18,0,0,2,4,0,1,1,1,1,53968000.0,3400000000.0
21027,0,7,140,63,1,15,0,0,3,4,1,1,1,1,0,60000000.0,3780000000.0
21028,0,7,148,63,2,11,0,0,0,4,0,1,0,1,1,61111000.0,3850000000.0
21029,0,7,135,63,2,10,0,0,1,4,0,1,0,1,1,59523000.0,3750000000.0
21030,0,7,139,63,2,6,0,0,2,4,1,1,1,0,1,22222000.0,1400000000.0
21031,0,7,150,63,2,1,0,0,4,4,1,0,1,1,0,80952000.0,5100000000.0
21032,0,7,143,64,1,22,0,0,4,4,0,1,1,0,0,56250000.0,3600000000.0
21033,0,7,150,64,1,20,0,0,4,4,0,1,0,1,1,48437000.0,3100000000.0
21034,0,7,141,64,2,20,0,0,1,4,0,1,1,1,0,93593000.0,5990000000.0
21035,0,7,149,64,2,18,0,0,1,4,0,1,1,1,1,76562000.0,4900000000.0
21036,0,7,143,64,2,17,0,0,1,4,0,1,1,1,0,76562000.0,4900000000.0
21037,0,7,147,64,2,10,0,0,3,4,1,1,1,1,1,89062000.0,5700000000.0
21038,0,7,139,64,2,8,0,0,2,4,1,1,1,1,1,23437000.0,1500000000.0
21039,0,7,143,65,1,31,0,0,2,4,0,1,0,1,0,65384000.0,4250000000.0
21040,0,7,147,65,2,27,0,0,2,4,0,1,0,1,1,86153000.0,5600000000.0
21041,0,7,145,65,2,25,0,3,3,4,0,1,0,1,1,73846000.0,4800000000.0
21042,0,7,145,65,2,24,0,0,2,4,0,1,0,1,1,73846000.0,4800000000.0
21043,0,7,136,65,2,23,0,0,1,4,0,1,1,1,0,92153000.0,5990000000.0
21044,0,7,142,65,2,23,0,0,3,4,0,1,1,1,0,60769000.0,3950000000.0
21045,0,7,150,65,2,23,0,0,0,4,0,1,0,1,1,63846000.0,4150000000.0
21046,0,7,135,65,2,20,0,0,3,4,0,1,1,0,0,49692000.0,3230000000.0
21047,0,7,136,65,2,18,0,0,0,4,0,1,0,1,0,71538000.0,4650000000.0
21048,0,7,138,65,1,17,0,0,2,4,0,1,1,1,1,54615000.0,3550000000.0
21049,0,7,147,65,2,13,0,0,3,4,1,1,1,1,0,84615000.0,5500000000.0
21050,0,7,136,65,1,9,0,0,2,4,1,1,1,0,1,115384000.0,7500000000.0
21051,0,7,139,65,2,8,0,0,1,4,0,1,1,1,1,27076000.0,1760000000.0
21052,0,7,139,65,2,5,0,0,1,4,1,1,1,0,1,26153000.0,1700000000.0
21053,0,7,139,65,2,5,0,0,2,4,1,1,1,0,1,29230000.0,1900000000.0
21054,0,7,142,65,2,4,0,0,2,4,1,1,1,0,1,76923000.0,5000000000.0
21055,0,7,139,65,2,3,0,0,2,4,1,1,1,0,1,23846000.0,1550000000.0
21056,0,7,147,65,1,1,0,0,2,4,1,0,1,0,1,120000000.0,7800000000.0
21057,0,7,144,66,1,28,0,0,1,4,0,1,0,1,1,60606000.0,4000000000.0
21058,0,7,140,66,2,21,0,0,1,4,0,1,0,0,0,45454000.0,3000000000.0
21059,0,7,135,66,2,16,0,0,4,4,0,1,0,1,1,56666000.0,3740000000.0
21060,0,7,150,66,2,11,0,0,3,4,1,1,1,1,1,65151000.0,4300000000.0
21061,0,7,138,66,2,11,0,0,3,4,1,1,1,0,1,65151000.0,4300000000.0
21062,0,7,139,66,2,9,0,0,1,4,0,1,1,1,1,28181000.0,1860000000.0
21063,0,7,136,67,2,23,0,0,3,4,0,1,0,1,0,89552000.0,6000000000.0
21064,0,7,136,67,1,21,0,0,1,4,0,1,1,1,1,104477000.0,7000000000.0
21065,0,7,148,67,1,21,0,0,3,4,0,1,0,0,0,47164000.0,3160000000.0
21066,0,7,140,67,2,21,0,0,4,4,0,1,1,1,1,53582000.0,3590000000.0
21067,0,7,135,67,1,17,0,0,2,4,0,1,1,1,1,54925000.0,3680000000.0
21068,0,7,135,67,2,15,0,0,2,4,1,1,0,1,1,59701000.0,4000000000.0
21069,0,7,141,67,1,13,0,0,1,4,1,0,1,0,1,111940000.0,7500000000.0
21070,0,7,141,67,1,11,0,0,1,4,1,1,1,1,1,111940000.0,7500000000.0
21071,0,7,136,67,1,11,0,0,1,4,1,0,1,0,1,110000000.0,7370000000.0
21072,0,7,138,67,2,10,0,0,1,4,1,0,1,1,1,67164000.0,4500000000.0
21073,0,7,135,67,2,9,0,0,2,4,1,0,1,0,0,56716000.0,3800000000.0
21074,0,7,150,67,2,9,0,3,2,4,1,0,1,0,0,56716000.0,3800000000.0
21075,0,7,139,67,2,7,0,0,3,4,1,1,1,1,1,33731000.0,2260000000.0
21076,0,7,147,67,2,1,0,0,2,4,1,1,1,0,1,138805000.0,9300000000.0
21077,0,7,149,68,2,28,0,0,0,4,0,0,0,1,1,80882000.0,5500000000.0
21078,0,7,145,68,2,22,0,3,4,4,0,1,0,1,0,90367000.0,6145000000.0
21079,0,7,148,68,1,17,0,0,2,4,0,1,1,1,1,52941000.0,3600000000.0
21080,0,7,144,68,2,16,0,0,1,4,1,0,0,1,1,64705000.0,4400000000.0
21081,0,7,139,68,2,14,0,0,1,4,1,1,1,1,1,22941000.0,1560000000.0
21082,0,7,142,68,2,11,0,0,1,4,1,0,1,1,1,65882000.0,4480000000.0
21083,0,7,135,68,2,11,0,0,3,4,1,0,0,0,0,56617000.0,3850000000.0
21084,0,7,139,68,2,7,0,0,2,4,1,1,1,1,1,26470000.0,1800000000.0
21085,0,7,139,68,2,5,0,0,2,4,1,1,1,0,1,33823000.0,2300000000.0
21086,0,7,139,68,2,5,0,0,2,4,1,1,1,1,1,32352000.0,2200000000.0
21087,0,7,139,68,2,3,0,0,2,4,1,1,1,0,1,29411000.0,2000000000.0
21088,0,7,145,69,2,23,0,3,2,4,1,1,1,1,0,104347000.0,7200000000.0
21089,0,7,136,69,2,21,0,0,1,4,0,1,1,1,1,85507000.0,5900000000.0
21090,0,7,139,69,2,6,0,0,2,4,1,1,1,0,1,20289000.0,1400000000.0
21091,0,7,142,69,1,5,0,0,4,4,1,1,0,1,0,68115000.0,4700000000.0
21092,0,7,136,70,2,28,0,0,4,4,0,1,0,1,1,80000000.0,5600000000.0
21093,0,7,144,70,2,27,0,0,2,4,0,1,0,0,1,75000000.0,5250000000.0
21094,0,7,145,70,2,27,0,0,4,4,0,1,0,1,0,85714000.0,6000000000.0
21095,0,7,145,70,1,24,0,3,1,4,0,1,1,0,1,100000000.0,7000000000.0
21096,0,7,145,70,1,21,0,0,2,4,0,1,1,1,1,107142000.0,7500000000.0
21097,0,7,136,70,2,21,0,0,4,4,0,1,0,1,1,74285000.0,5200000000.0
21098,0,7,136,70,2,20,0,3,4,4,0,1,0,1,0,72857000.0,5100000000.0
21099,0,7,136,70,2,19,0,0,3,4,0,1,0,0,0,81428000.0,5700000000.0
21100,0,7,139,70,2,19,0,0,4,4,0,1,1,0,1,58571000.0,4100000000.0
21101,0,7,139,70,2,16,0,0,2,4,1,1,1,1,1,78571000.0,5500000000.0
21102,0,7,147,70,2,14,0,0,2,4,1,1,1,1,1,82857000.0,5800000000.0
21103,0,7,147,70,2,13,0,0,1,4,1,1,1,1,1,98571000.0,6900000000.0
21104,0,7,136,70,1,11,0,0,1,4,1,1,1,1,1,105285000.0,7370000000.0
21105,0,7,139,70,2,10,0,0,1,4,1,1,1,1,1,22857000.0,1600000000.0
21106,0,7,139,70,2,7,0,0,2,4,1,1,1,1,1,32857000.0,2300000000.0
21107,0,7,139,70,2,5,0,0,3,4,1,1,1,0,1,24285000.0,1700000000.0
21108,0,7,139,70,2,5,0,0,3,4,1,1,1,0,1,24285000.0,1700000000.0
21109,0,7,139,70,2,4,0,0,3,4,1,1,1,0,1,30000000.0,2100000000.0
21110,0,7,139,70,2,3,0,0,1,4,1,1,1,0,1,35714000.0,2500000000.0
21111,0,7,139,70,2,2,0,0,1,4,1,1,1,0,1,56857000.0,3980000000.0
21112,0,7,150,70,1,1,0,0,3,4,1,1,1,1,1,62857000.0,4400000000.0
21113,0,7,140,70,2,1,0,0,1,4,1,1,0,0,1,60714000.0,4250000000.0
21114,0,7,142,70,2,1,0,0,2,4,1,1,1,1,1,77142000.0,5400000000.0
21115,0,7,139,70,2,1,0,0,3,4,1,1,1,0,1,33671000.0,2357000000.0
21116,0,7,144,71,2,20,0,0,1,4,0,1,1,0,1,76056000.0,5400000000.0
21117,0,7,139,71,2,4,0,0,2,4,1,1,1,0,1,30281000.0,2150000000.0
21118,0,7,142,72,1,21,0,0,0,4,0,1,0,1,1,45000000.0,3240000000.0
21119,0,7,147,72,2,21,0,0,2,4,0,1,1,0,1,81944000.0,5900000000.0
21120,0,7,147,72,2,21,0,0,3,4,0,1,1,1,0,81666000.0,5880000000.0
21121,0,7,139,72,2,16,0,0,2,4,1,1,1,1,0,75000000.0,5400000000.0
21122,0,7,150,72,2,15,0,0,4,4,1,1,1,1,1,65972000.0,4750000000.0
21123,0,7,139,72,2,6,0,0,2,4,1,1,1,1,1,25000000.0,1800000000.0
21124,0,7,140,72,1,4,0,0,3,4,1,1,1,0,0,61111000.0,4400000000.0
21125,0,7,140,72,2,4,0,0,2,4,1,0,1,1,1,66666000.0,4800000000.0
21126,0,7,139,72,2,4,0,0,3,4,1,1,1,1,1,46388000.0,3340000000.0
21127,0,7,146,73,2,33,0,0,0,4,0,0,0,1,0,112328000.0,8200000000.0
21128,0,7,143,73,2,22,0,0,3,4,0,1,1,1,1,54794000.0,4000000000.0
21129,0,7,142,73,2,22,0,0,3,4,0,1,0,1,1,53972000.0,3940000000.0
21130,0,7,141,73,2,16,0,0,3,4,1,1,1,1,1,99863000.0,7290000000.0
21131,0,7,143,73,1,15,0,0,1,4,1,1,1,1,1,61643000.0,4500000000.0
21132,0,7,139,73,2,11,0,0,1,4,1,1,1,1,1,28013000.0,2045000000.0
21133,0,7,142,73,2,11,0,0,2,4,1,1,1,1,1,72602000.0,5300000000.0
21134,0,7,142,73,2,9,0,0,2,4,1,1,1,1,1,69863000.0,5100000000.0
21135,0,7,147,73,2,7,0,0,4,4,1,1,1,1,1,75342000.0,5500000000.0
21136,0,7,135,73,2,3,0,0,4,4,1,1,1,0,1,78767000.0,5750000000.0
21137,0,7,138,74,2,18,0,0,4,4,0,1,1,0,0,54054000.0,4000000000.0
21138,0,7,142,74,2,9,0,0,2,4,1,1,1,1,1,68918000.0,5100000000.0
21139,0,7,139,74,2,8,0,0,3,4,1,1,1,1,1,31756000.0,2350000000.0
21140,0,7,135,74,2,7,0,0,3,4,1,1,1,1,1,56081000.0,4150000000.0
21141,0,7,141,75,2,23,0,0,1,4,0,1,1,1,1,93333000.0,7000000000.0
21142,0,7,136,75,2,23,0,0,1,4,0,1,1,1,0,95293000.0,7147000000.0
21143,0,7,136,75,2,23,0,0,1,4,0,1,1,1,1,96000000.0,7200000000.0
21144,0,7,148,75,2,20,0,1,1,4,0,1,1,1,1,55733000.0,4180000000.0
21145,0,7,143,75,1,20,0,3,0,4,0,1,0,0,0,42666000.0,3200000000.0
21146,0,7,148,75,2,18,0,1,2,4,0,1,1,1,1,57333000.0,4300000000.0
21147,0,7,135,75,1,17,0,0,2,4,0,1,1,1,0,56000000.0,4200000000.0
21148,0,7,148,75,2,17,0,0,2,4,0,1,1,1,0,55600000.0,4170000000.0
21149,0,7,135,75,2,16,0,3,1,4,0,1,1,0,1,56133000.0,4210000000.0
21150,0,7,137,75,2,15,0,0,4,4,0,1,0,1,1,41333000.0,3100000000.0
21151,0,7,135,75,2,10,0,0,3,4,1,1,1,1,1,58400000.0,4380000000.0
21152,0,7,139,75,2,8,0,0,3,4,0,1,1,1,1,20133000.0,1510000000.0
21153,0,7,150,75,2,8,0,0,1,4,1,1,1,0,1,62000000.0,4650000000.0
21154,0,7,135,75,2,8,0,0,1,4,1,1,1,0,0,62000000.0,4650000000.0
21155,0,7,144,75,2,7,0,0,1,4,1,1,1,1,0,64666000.0,4850000000.0
21156,0,7,139,75,2,7,0,0,4,4,1,1,1,1,1,28133000.0,2110000000.0
21157,0,7,139,75,2,6,0,0,3,4,1,1,1,1,1,28933000.0,2170000000.0
21158,0,7,139,75,2,4,0,0,2,4,1,1,1,0,1,30666000.0,2300000000.0
21159,0,7,139,75,2,4,0,0,2,4,1,1,1,0,1,30066000.0,2255000000.0
21160,0,7,139,75,2,3,0,0,2,4,1,1,1,0,1,30666000.0,2300000000.0
21161,0,7,135,75,2,3,0,0,4,4,1,1,1,0,1,70666000.0,5300000000.0
21162,0,7,139,75,2,3,0,2,1,4,1,1,1,0,1,36000000.0,2700000000.0
21163,0,7,135,75,2,1,0,0,1,4,1,1,1,0,1,75000000.0,5625000000.0
21164,0,7,135,75,2,1,0,3,1,4,1,1,1,0,1,75000000.0,5625000000.0
21165,0,7,135,75,2,1,0,3,6,4,1,1,1,0,1,68000000.0,5100000000.0
21166,0,7,144,76,1,28,0,0,2,4,0,1,0,1,1,71052000.0,5400000000.0
21167,0,7,137,76,2,11,0,0,1,4,1,1,1,1,1,46052000.0,3500000000.0
21168,0,7,135,76,2,7,0,0,4,4,1,1,1,0,1,61184000.0,4650000000.0
21169,0,7,139,76,2,4,0,0,2,4,1,1,1,1,1,23684000.0,1800000000.0
21170,0,7,139,76,2,4,0,0,2,4,1,1,1,0,1,30921000.0,2350000000.0
21171,0,7,138,76,2,1,0,0,1,4,1,0,1,0,1,72368000.0,5500000000.0
21172,0,7,147,76,2,1,0,0,3,4,1,1,1,0,1,98684000.0,7500000000.0
21173,0,7,150,77,2,33,0,0,0,4,0,1,0,0,0,31948000.0,2460000000.0
21174,0,7,138,77,2,21,0,0,2,4,0,1,0,1,1,55194000.0,4250000000.0
21175,0,7,139,77,2,11,0,0,2,4,1,1,1,1,1,97402000.0,7500000000.0
21176,0,7,140,77,2,2,0,0,1,4,1,0,1,0,1,74935000.0,5770000000.0
21177,0,7,138,77,2,1,0,0,2,4,1,1,1,1,1,80000000.0,6160000000.0
21178,0,7,145,78,2,24,0,0,3,4,0,1,1,1,0,69230000.0,5400000000.0
21179,0,7,140,78,2,22,0,0,4,4,0,1,0,1,1,44871000.0,3500000000.0
21180,0,7,145,78,2,22,0,0,0,4,0,1,0,0,0,89102000.0,6950000000.0
21181,0,7,136,78,2,21,0,0,4,4,1,1,1,1,1,102564000.0,8000000000.0
21182,0,7,139,78,2,5,0,0,2,4,1,1,1,0,1,20512000.0,1600000000.0
21183,0,7,139,78,2,2,0,0,2,4,1,1,1,1,1,34615000.0,2700000000.0
21184,0,7,140,78,2,1,0,0,1,4,1,0,1,1,1,75000000.0,5850000000.0
21185,0,7,139,78,2,1,0,0,3,4,1,1,1,1,1,51282000.0,4000000000.0
21186,0,7,136,79,2,26,0,3,2,4,0,1,0,1,1,87215000.0,6890000000.0
21187,0,7,139,79,2,8,0,0,1,4,1,1,1,1,1,25316000.0,2000000000.0
21188,0,7,145,80,2,32,0,0,3,4,0,1,1,0,1,82500000.0,6600000000.0
21189,0,7,146,80,2,23,0,0,3,4,0,1,0,1,1,88750000.0,7100000000.0
21190,0,7,142,80,2,20,0,0,3,4,0,1,1,0,1,60000000.0,4800000000.0
21191,0,7,136,80,2,17,0,0,2,4,1,0,1,1,1,115000000.0,9200000000.0
21192,0,7,147,80,2,16,0,0,3,4,1,1,1,0,0,86250000.0,6900000000.0
21193,0,7,139,80,2,13,0,3,3,4,1,1,1,1,1,65625000.0,5250000000.0
21194,0,7,138,80,2,11,0,0,3,4,1,1,1,1,1,71250000.0,5700000000.0
21195,0,7,142,80,2,10,0,0,3,4,1,1,1,1,1,71875000.0,5750000000.0
21196,0,7,138,80,2,10,0,0,3,4,1,1,1,1,0,71875000.0,5750000000.0
21197,0,7,138,80,2,9,0,0,2,4,1,1,1,1,1,71500000.0,5720000000.0
21198,0,7,135,80,2,7,0,0,4,4,1,1,1,0,1,43750000.0,3500000000.0
21199,0,7,150,80,2,6,0,0,3,4,1,0,1,1,1,71250000.0,5700000000.0
21200,0,7,139,80,2,2,0,0,2,4,1,1,1,0,1,37375000.0,2990000000.0
21201,0,7,144,80,2,2,0,0,4,4,1,1,1,1,1,92500000.0,7400000000.0
21202,0,7,135,80,2,1,0,0,1,4,1,1,1,0,1,72000000.0,5760000000.0
21203,0,7,139,80,2,1,0,0,2,4,1,1,1,0,1,54000000.0,4320000000.0
21204,0,7,139,80,2,1,0,0,2,4,1,1,1,0,1,31625000.0,2530000000.0
21205,0,7,148,80,2,1,0,0,2,4,1,0,1,0,1,70000000.0,5600000000.0
21206,0,7,139,80,2,1,0,0,3,4,1,1,1,0,1,31250000.0,2500000000.0
21207,0,7,140,80,2,1,0,0,3,4,1,0,1,0,1,72000000.0,5760000000.0
21208,0,7,135,81,2,33,0,1,3,4,0,0,1,0,0,41975000.0,3400000000.0
21209,0,7,140,82,2,33,0,3,3,4,0,1,1,0,0,37804000.0,3100000000.0
21210,0,7,136,82,2,30,0,1,2,4,0,1,1,0,1,80487000.0,6600000000.0
21211,0,7,149,82,2,21,0,0,3,4,0,1,1,1,1,87804000.0,7200000000.0
21212,0,7,135,82,2,13,0,0,2,4,0,1,1,1,1,66463000.0,5450000000.0
21213,0,7,138,82,2,10,0,0,3,4,1,1,1,1,1,70121000.0,5750000000.0
21214,0,7,139,82,2,1,0,0,2,4,1,1,1,1,1,55000000.0,4510000000.0
21215,0,7,148,82,2,1,0,0,2,4,1,1,0,0,1,75000000.0,6150000000.0
21216,0,7,141,83,2,14,0,0,1,4,1,1,1,0,0,112048000.0,9300000000.0
21217,0,7,136,83,2,9,0,0,1,4,1,1,1,1,1,104819000.0,8700000000.0
21218,0,7,139,83,2,2,0,0,4,4,1,1,1,0,1,54216000.0,4500000000.0
21219,0,7,148,83,2,1,0,0,1,4,1,1,0,0,1,70000000.0,5810000000.0
21220,0,7,135,83,2,1,0,0,1,4,1,1,0,0,1,65000000.0,5395000000.0
21221,0,7,136,83,2,1,0,3,2,4,1,1,1,0,0,127000000.0,10541000000.0
21222,0,7,141,85,2,28,0,0,2,4,0,1,1,0,1,90588000.0,7700000000.0
21223,0,7,136,85,2,23,0,0,1,4,0,1,1,0,1,89411000.0,7600000000.0
21224,0,7,145,85,2,23,0,0,1,4,0,1,1,1,1,102117000.0,8680000000.0
21225,0,7,141,85,2,22,0,0,3,4,0,1,0,1,1,50588000.0,4300000000.0
21226,0,7,136,85,2,21,0,0,3,4,1,1,1,1,1,97529000.0,8290000000.0
21227,0,7,147,85,2,19,0,0,1,4,0,1,1,0,1,97647000.0,8300000000.0
21228,0,7,139,85,2,19,0,0,2,4,0,1,1,1,1,75294000.0,6400000000.0
21229,0,7,143,85,3,16,0,0,0,4,0,1,0,1,0,45882000.0,3900000000.0
21230,0,7,136,85,2,11,0,0,3,4,0,1,1,1,1,64670000.0,5497000000.0
21231,0,7,148,85,2,11,0,0,3,4,1,1,1,1,1,68705000.0,5840000000.0
21232,0,7,135,85,2,3,0,0,4,4,1,1,1,0,1,82352000.0,7000000000.0
21233,0,7,136,86,2,25,0,0,2,4,0,1,1,0,1,98837000.0,8500000000.0
21234,0,7,137,86,2,19,0,0,0,4,0,1,1,1,0,83720000.0,7200000000.0
21235,0,7,140,86,2,17,0,0,4,4,1,1,1,1,1,62209000.0,5350000000.0
21236,0,7,148,86,2,15,0,0,4,4,1,1,1,1,1,60465000.0,5200000000.0
21237,0,7,139,86,2,5,0,0,2,4,1,1,1,1,1,34418000.0,2960000000.0
21238,0,7,139,86,2,3,0,0,2,4,1,1,1,1,1,33720000.0,2900000000.0
21239,0,7,150,86,2,3,0,0,2,4,1,1,1,1,1,61627000.0,5300000000.0
21240,0,7,138,86,2,1,0,0,1,4,1,0,1,0,1,77000000.0,6622000000.0
21241,0,7,136,87,2,31,0,0,2,4,0,1,1,1,1,86206000.0,7500000000.0
21242,0,7,145,87,2,28,0,0,4,4,1,1,1,1,0,132183000.0,11500000000.0
21243,0,7,136,87,2,25,0,0,4,4,0,1,0,1,0,47126000.0,4100000000.0
21244,0,7,141,87,2,24,0,0,4,4,0,0,0,1,1,80459000.0,7000000000.0
21245,0,7,136,87,2,23,0,0,2,4,0,1,1,1,1,86206000.0,7500000000.0
21246,0,7,141,87,2,23,0,0,3,4,0,1,0,1,1,73448000.0,6390000000.0
21247,0,7,143,87,2,19,0,0,4,4,0,1,0,1,0,60919000.0,5300000000.0
21248,0,7,145,88,2,8,0,3,1,4,1,1,1,0,1,135795000.0,11950000000.0
21249,0,7,150,88,2,6,0,0,3,4,1,1,1,0,1,60795000.0,5350000000.0
21250,0,7,147,88,3,6,0,0,1,4,1,1,1,0,1,111363000.0,9800000000.0
21251,0,7,135,88,2,1,0,3,4,4,1,1,1,0,1,107954000.0,9500000000.0
