MsSubClass,Neighborhood,Zone,Area,Room,BuiltAge,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice,URL
0,45,3,207,3,1,1402,0,0,1,4,1,1,1,NAN,1,251207000,52000000000,https://api.divar.ir/v8/posts-v2/web/QZc_y167
0,45,3,260,4,1,1402,0,0,5,4,1,1,1,NAN,1,228846000,59500000000,https://api.divar.ir/v8/posts-v2/web/QZm1iarp
0,45,3,345,4,2,1401,0,NAN,5,NAN,1,1,1,NAN,NAN,289855000,1E+11,https://api.divar.ir/v8/posts-v2/web/QZ9H0F4P
0,45,3,245,4,2,1401,0,NAN,5,NAN,1,1,1,NAN,NAN,326530000,80000000000,https://api.divar.ir/v8/posts-v2/web/QZ9P0Lyd
0,45,3,235,3,1,1402,0,NAN,7,NAN,1,1,1,NAN,NAN,340425000,80000000000,https://api.divar.ir/v8/posts-v2/web/QZ9DEXA2
0,45,3,235,3,6,1397,0,NAN,8,NAN,1,1,1,NAN,NAN,357446000,84000000000,https://api.divar.ir/v8/posts-v2/web/QZ9TUENF
0,45,3,150,2,5,1398,0,NAN,3,NAN,1,1,1,NAN,NAN,300000000,45000000000,https://api.divar.ir/v8/posts-v2/web/QZ8aaHy8
0,45,3,200,3,2,1401,0,0,5,6,1,1,1,NAN,1,305000000,61000000000,https://api.divar.ir/v8/posts-v2/web/QZ-3MV9_
0,45,3,225,3,2,1401,0,0,8,10,1,1,1,NAN,1,368888000,83000000000,https://api.divar.ir/v8/posts-v2/web/QZ-H9nG9
0,45,3,242,3,2,1401,0,0,5,5,1,1,1,NAN,1,297520000,72000000000,https://api.divar.ir/v8/posts-v2/web/QZ-XNBc3
0,45,3,120,2,18,1385,0,0,1,4,0,1,1,1,1,120833000,14500000000,https://api.divar.ir/v8/posts-v2/web/QZ3nwgWo
0,45,3,300,4,8,1395,0,NAN,4,NAN,1,1,1,0,NAN,250000000,75000000000,https://api.divar.ir/v8/posts-v2/web/QZ4D0slD
0,45,3,370,4,1,1402,0,0,3,8,1,1,1,NAN,1,350000000,1.295E+11,https://api.divar.ir/v8/posts-v2/web/QZS6cTy9
0,45,3,320,4,6,1397,0,0,5,5,1,1,1,NAN,1,235000000,75200000000,https://api.divar.ir/v8/posts-v2/web/QZQ-gAU4
0,45,3,185,3,13,1390,0,0,3,5,1,1,1,1,1,162162000,30000000000,https://api.divar.ir/v8/posts-v2/web/QZQOhV0V
0,45,3,150,2,1,1402,0,0,2,6,1,1,1,NAN,1,290000000,43500000000,https://api.divar.ir/v8/posts-v2/web/QZSS9gfd
0,45,3,200,3,1,1402,0,0,2,6,1,1,1,NAN,1,275500000,55100000000,https://api.divar.ir/v8/posts-v2/web/QZSCdqAj
0,45,3,200,3,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,230000000,46000000000,https://api.divar.ir/v8/posts-v2/web/QZAJc99i
0,45,3,225,3,1,1402,0,NAN,7,NAN,1,1,1,NAN,NAN,300000000,67500000000,https://api.divar.ir/v8/posts-v2/web/QZAFsPIh
0,45,3,190,3,11,1392,0,NAN,2,NAN,1,1,1,NAN,NAN,136842000,26000000000,https://api.divar.ir/v8/posts-v2/web/QZ7peOoZ
0,45,3,130,3,13,1390,0,NAN,3,NAN,1,1,1,NAN,NAN,123076000,16000000000,https://api.divar.ir/v8/posts-v2/web/QZobwEUH
0,45,3,180,3,11,1392,0,NAN,2,NAN,1,1,1,NAN,NAN,150000000,27000000000,https://api.divar.ir/v8/posts-v2/web/QZum2jvH
0,45,3,320,4,1,1402,0,0,5,5,1,1,1,NAN,1,1562500000,5E+11,https://api.divar.ir/v8/posts-v2/web/QZ9TyyyU
0,45,3,250,3,8,1395,0,NAN,4,NAN,1,1,1,NAN,NAN,196000000,49000000000,https://api.divar.ir/v8/posts-v2/web/QZ6PNtIG
0,45,3,145,3,18,1385,0,NAN,1,NAN,1,1,1,NAN,NAN,148275000,21500000000,https://api.divar.ir/v8/posts-v2/web/QZ5XEW7j
0,45,3,157,3,8,1395,0,0,2,5,1,1,1,1,1,178343000,28000000000,https://api.divar.ir/v8/posts-v2/web/QZxDYphw
0,45,3,145,3,2,1401,0,NAN,7,NAN,1,1,1,NAN,NAN,220689000,32000000000,https://api.divar.ir/v8/posts-v2/web/QZ4O6TD1
0,45,3,153,2,18,1385,0,NAN,1,NAN,1,1,1,NAN,NAN,150326000,23000000000,https://api.divar.ir/v8/posts-v2/web/QZi_TqLi
0,45,3,171,3,19,1384,0,NAN,3,NAN,1,1,1,NAN,NAN,169590000,29000000000,https://api.divar.ir/v8/posts-v2/web/QZijuffB
0,45,3,150,3,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,246666000,37000000000,https://api.divar.ir/v8/posts-v2/web/gZBwmusL
0,45,3,190,3,7,1396,0,0,4,5,1,1,1,NAN,1,220000000,41800000000,https://api.divar.ir/v8/posts-v2/web/gZBMGvn9
0,45,3,181,3,5,1398,0,NAN,4,NAN,1,1,1,NAN,NAN,281767000,51000000000,https://api.divar.ir/v8/posts-v2/web/QZKWLyLu
0,45,3,105,2,10,1393,0,0,3,5,1,1,1,1,1,161904000,17000000000,https://api.divar.ir/v8/posts-v2/web/gZBQkaJF
0,45,3,300,3,20,1383,0,NAN,3,6,1,1,1,NAN,1,152666000,45800000000,https://api.divar.ir/v8/posts-v2/web/QZrpgnHG
0,45,3,155,3,12,1391,0,0,5,5,1,1,1,1,1,193548000,30000000000,https://api.divar.ir/v8/posts-v2/web/QZbXpQk4
0,45,3,130,3,10,1393,0,NAN,1,NAN,1,1,1,NAN,NAN,176923000,23000000000,https://api.divar.ir/v8/posts-v2/web/QZkDhR92
0,45,3,130,3,2,1401,0,0,4,6,1,1,1,NAN,1,192307000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZ_62EGz
0,45,3,215,3,16,1387,0,0,5,6,1,1,1,NAN,1,97674000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZursg0v
0,45,3,116,2,3,1400,0,NAN,1,NAN,1,1,1,NAN,NAN,245689000,28500000000,https://api.divar.ir/v8/posts-v2/web/QZk_WRwj
0,45,3,170,2,3,1400,0,0,,6,1,1,1,NAN,1,211764000,36000000000,https://api.divar.ir/v8/posts-v2/web/gZBY0qqb
0,60,3,117,3,13,1390,0,NAN,4,NAN,1,1,1,NAN,NAN,92307000,10800000000,https://api.divar.ir/v8/posts-v2/web/QZdP-b5X
0,60,3,124,2,18,1385,0,0,2,4,1,1,1,1,1,104838000,13000000000,https://api.divar.ir/v8/posts-v2/web/QZx6wkwo
0,60,3,170,3,5,1398,0,NAN,5,NAN,1,1,1,NAN,NAN,200000000,34000000000,https://api.divar.ir/v8/posts-v2/web/QZlF-Km-
0,60,3,180,3,2,1401,0,NAN,3,NAN,1,1,1,NAN,NAN,133333000,24000000000,https://api.divar.ir/v8/posts-v2/web/QZ7yUJE6
0,60,3,70,1,18,1385,0,0,5,6,1,1,1,1,1,164285000,11500000000,https://api.divar.ir/v8/posts-v2/web/QZx32YXQ
0,60,3,195,3,1,1402,0,0,5,6,1,1,1,NAN,1,260000000,50700000000,https://api.divar.ir/v8/posts-v2/web/QZcDXwiX
0,60,3,115,2,1,1402,0,0,8,11,1,1,1,NAN,1,130000000,14950000000,https://api.divar.ir/v8/posts-v2/web/AZ9raErV
0,60,3,70,1,21,1382,0,0,2,3,0,1,1,1,0,95714000,6700000000,https://api.divar.ir/v8/posts-v2/web/gZBwI0BT
0,60,3,120,2,2,1401,0,0,5,11,1,1,1,NAN,1,124166000,14900000000,https://api.divar.ir/v8/posts-v2/web/AZ1T_lMQ
0,60,3,115,2,13,1390,0,0,2,6,1,1,1,1,1,134782000,15500000000,https://api.divar.ir/v8/posts-v2/web/QZaXO43x
0,60,3,150,3,18,1385,0,NAN,3,NAN,1,1,1,NAN,NAN,100000000,15000000000,https://api.divar.ir/v8/posts-v2/web/QZJvbn2O
0,60,3,3200,4,3,1400,0,NAN,6,6,1,1,1,NAN,1,250000000,8E+11,https://api.divar.ir/v8/posts-v2/web/QZiLP2ub
0,60,3,160,2,11,1392,0,0,1,5,1,1,1,NAN,1,150000000,24000000000,https://api.divar.ir/v8/posts-v2/web/gZB8EE9V
0,76,3,160,3,13,1390,0,0,2,5,1,1,1,1,1,128125000,20500000000,https://api.divar.ir/v8/posts-v2/web/QZovAi-H
0,76,3,85,2,28,1375,0,0,3,4,0,1,1,1,1,111764000,9500000000,https://api.divar.ir/v8/posts-v2/web/QZgDWVCb
0,76,3,67,1,28,1375,0,0,4,4,0,1,1,1,1,111940000,7500000000,https://api.divar.ir/v8/posts-v2/web/QZgLmNrh
0,127,3,66,1,19,1384,0,0,3,8,1,1,1,1,1,137878000,9100000000,https://api.divar.ir/v8/posts-v2/web/gZCkLRN0
0,127,3,100,2,6,1397,0,0,6,6,1,1,1,NAN,1,172000000,17200000000,https://api.divar.ir/v8/posts-v2/web/gZCQKOKm
0,127,3,130,3,11,1392,0,NAN,2,NAN,1,1,1,NAN,NAN,149230000,19400000000,https://api.divar.ir/v8/posts-v2/web/QZWvgVuJ
0,127,3,130,2,15,1388,0,0,5,5,1,1,1,1,1,130769000,17000000000,https://api.divar.ir/v8/posts-v2/web/QZQHIXfk
0,127,3,107,2,20,1383,0,0,1,6,1,1,0,1,1,106542000,11400000000,https://api.divar.ir/v8/posts-v2/web/gZC8qk3o
0,127,3,145,3,16,1387,0,NAN,3,NAN,1,1,1,NAN,NAN,144827000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZt3jryU
0,127,3,130,3,2,1401,0,NAN,1,NAN,1,1,1,NAN,1,223076000,29000000000,https://api.divar.ir/v8/posts-v2/web/gZCoJejX
0,127,3,105,2,19,1384,0,0,5,2,1,1,1,NAN,1,140476000,14750000000,https://api.divar.ir/v8/posts-v2/web/gZCEJ60M
0,127,3,132,3,23,1380,0,0,3,8,1,1,1,1,0,128787000,17000000000,https://api.divar.ir/v8/posts-v2/web/QZKfDyZ7
0,127,3,130,2,13,1390,0,0,5,5,1,1,1,1,1,134615000,17500000000,https://api.divar.ir/v8/posts-v2/web/gZC8nKcg
0,127,3,120,2,33,1370,0,NAN,2,NAN,0,1,1,1,1,95791000,11495000000,https://api.divar.ir/v8/posts-v2/web/QZsvBdky
0,127,3,202,4,33,1370,0,NAN,3,NAN,1,1,1,NAN,NAN,123762000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZcPYSAP
0,127,3,70,1,21,1382,0,NAN,,NAN,1,1,0,NAN,NAN,98571000,6900000000,https://api.divar.ir/v8/posts-v2/web/QZcTVqMU
0,127,3,185,3,15,1388,0,NAN,3,NAN,1,1,1,NAN,NAN,140540000,26000000000,https://api.divar.ir/v8/posts-v2/web/QZcX7yoh
0,127,3,167,3,18,1385,0,0,4,5,1,1,1,1,1,135928000,22700000000,https://api.divar.ir/v8/posts-v2/web/QZ0zlrM_
0,127,3,125,2,21,1382,0,0,2,4,1,1,1,1,1,115200000,14400000000,https://api.divar.ir/v8/posts-v2/web/QZ0v1GZA
0,127,3,105,2,25,1378,0,0,5,5,1,1,1,1,1,135238000,14200000000,https://api.divar.ir/v8/posts-v2/web/QZKWrv-v
0,127,3,151,3,3,1400,0,0,3,5,1,1,1,NAN,1,178807000,27000000000,https://api.divar.ir/v8/posts-v2/web/gZBkIPZO
0,127,3,180,3,7,1396,0,0,4,5,1,1,1,NAN,1,138888000,25000000000,https://api.divar.ir/v8/posts-v2/web/gZBoYXEF
0,127,3,67,1,19,1384,0,NAN,3,NAN,1,1,0,NAN,NAN,137313000,9200000000,https://api.divar.ir/v8/posts-v2/web/gZBoITP-
0,127,3,131,3,6,1397,0,0,3,5,1,1,1,NAN,1,145038000,19000000000,https://api.divar.ir/v8/posts-v2/web/QZn_145Z
0,127,3,65,1,20,1383,0,NAN,3,NAN,1,1,0,NAN,NAN,138461000,9000000000,https://api.divar.ir/v8/posts-v2/web/gZBMnvaV
0,127,3,100,2,17,1386,0,0,2,5,1,1,1,1,1,128000000,12800000000,https://api.divar.ir/v8/posts-v2/web/gZBgFTJb
0,127,3,130,2,14,1389,0,0,5,5,1,1,1,NAN,1,126923000,16500000000,https://api.divar.ir/v8/posts-v2/web/QZ__BXaM
0,150,3,112,2,23,1380,0,0,1,3,0,1,0,1,1,99107000,11100000000,https://api.divar.ir/v8/posts-v2/web/QZZHvoft
0,150,3,110,3,7,1396,0,NAN,5,NAN,1,1,1,NAN,NAN,122727000,13500000000,https://api.divar.ir/v8/posts-v2/web/QZ1HnqUq
0,150,3,250,4,7,1396,0,0,6,NAN,1,1,1,NAN,1,196000000,49000000000,https://api.divar.ir/v8/posts-v2/web/QZNXaTAK
0,150,3,180,3,1,1402,0,0,5,NAN,1,1,1,NAN,1,250000000,45000000000,https://api.divar.ir/v8/posts-v2/web/QZrK2lkl
0,150,3,175,3,16,1387,0,NAN,2,NAN,1,1,1,NAN,NAN,114285000,20000000000,https://api.divar.ir/v8/posts-v2/web/QZkzG1Iy
0,150,3,98,2,17,1386,0,NAN,4,NAN,1,1,1,NAN,NAN,104081000,10200000000,https://api.divar.ir/v8/posts-v2/web/QZyD5qS9
0,150,3,93,2,13,1390,0,0,1,5,1,1,1,1,0,155806000,14490000000,https://api.divar.ir/v8/posts-v2/web/QZ_rd7yF
0,150,3,95,2,11,1392,0,NAN,2,NAN,1,1,1,NAN,NAN,147368000,14000000000,https://api.divar.ir/v8/posts-v2/web/QZlrnDOS
0,150,3,145,3,18,1385,0,NAN,1,NAN,1,1,1,NAN,NAN,124137000,18000000000,https://api.divar.ir/v8/posts-v2/web/QZtnaQCK
0,150,3,11,2,2,1401,0,NAN,4,NAN,0,1,1,NAN,NAN,40909000,450000000,https://api.divar.ir/v8/posts-v2/web/QZ7ry-mY
0,150,3,188,2,1,1402,0,0,9,13,1,1,1,NAN,1,120212000,22600000000,https://api.divar.ir/v8/posts-v2/web/QZKg-zzZ
0,150,3,110,3,7,1396,0,NAN,6,NAN,1,1,1,NAN,NAN,123181000,13550000000,https://api.divar.ir/v8/posts-v2/web/QZXjJy7t
0,150,3,95,2,1,1402,0,3,5,5,1,1,1,NAN,1,113157000,10750000000,https://api.divar.ir/v8/posts-v2/web/gZC03Xga
0,150,3,150,2,10,1393,0,0,5,6,1,1,1,NAN,1,176666000,26500000000,https://api.divar.ir/v8/posts-v2/web/QZTfh4sN
0,150,3,176,3,1,1402,0,0,9,11,1,1,1,NAN,1,130000000,22880000000,https://api.divar.ir/v8/posts-v2/web/QZROS2t9
0,150,3,126,2,6,1397,0,0,1,7,1,1,1,NAN,1,110000000,13860000000,https://api.divar.ir/v8/posts-v2/web/gZCUHIRz
0,150,3,99,2,1,1402,0,NAN,5,5,1,1,1,NAN,1,110000000,10890000000,https://api.divar.ir/v8/posts-v2/web/QZyf7Sf2
0,150,3,195,3,1,1402,0,0,1,11,1,1,1,NAN,1,130000000,25350000000,https://api.divar.ir/v8/posts-v2/web/QZ2eANyA
0,150,3,95,2,13,1390,0,0,2,5,1,1,1,1,1,125263000,11900000000,https://api.divar.ir/v8/posts-v2/web/QZd_uK2c
0,150,3,95,2,1,1402,0,0,5,6,1,1,1,NAN,1,110526000,10500000000,https://api.divar.ir/v8/posts-v2/web/QZv3QLWE
0,150,3,275,3,3,1400,0,0,5,6,1,1,1,NAN,1,280000000,77000000000,https://api.divar.ir/v8/posts-v2/web/QZQiDK7m
0,150,3,265,4,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,283018000,75000000000,https://api.divar.ir/v8/posts-v2/web/QZ__xvKc
0,150,3,160,3,9,1394,0,0,4,5,1,1,1,NAN,1,143750000,23000000000,https://api.divar.ir/v8/posts-v2/web/QZarlcZ8
0,150,3,170,3,2,1401,0,0,3,5,1,1,1,NAN,1,188235000,32000000000,https://api.divar.ir/v8/posts-v2/web/QZnXZ-Ud
0,150,3,105,2,5,1398,0,NAN,2,NAN,1,1,1,NAN,NAN,142857000,15000000000,https://api.divar.ir/v8/posts-v2/web/QZ1TonLg
0,150,3,115,3,8,1395,0,NAN,2,NAN,1,1,1,NAN,NAN,108695000,12500000000,https://api.divar.ir/v8/posts-v2/web/QZgXDBHS
0,150,3,110,2,2,1401,0,NAN,7,11,1,1,1,NAN,1,114545000,12600000000,https://api.divar.ir/v8/posts-v2/web/QZfL5LTn
0,150,3,100,2,1,1402,0,0,10,12,1,1,1,NAN,1,125000000,12500000000,https://api.divar.ir/v8/posts-v2/web/QZkhd7oX
0,150,3,112,2,1,1402,0,0,9,11,1,1,1,NAN,1,125000000,14000000000,https://api.divar.ir/v8/posts-v2/web/AZ1vZqJh
0,150,3,120,2,3,1400,0,0,6,6,1,1,1,NAN,1,250000000,30000000000,https://api.divar.ir/v8/posts-v2/web/QZfHA6ss
0,150,3,120,2,2,1401,0,NAN,9,NAN,1,1,1,NAN,NAN,124916000,14990000000,https://api.divar.ir/v8/posts-v2/web/QZ3ysVh9
0,150,3,113,2,1,1402,0,0,8,11,1,1,1,NAN,1,125000000,14125000000,https://api.divar.ir/v8/posts-v2/web/QZkX3DY0
0,150,3,79,2,17,1386,0,0,1,NAN,1,1,1,1,NAN,118987000,9400000000,https://api.divar.ir/v8/posts-v2/web/QZ6YXwYS
0,150,3,187,3,1,1402,0,0,11,11,1,1,1,NAN,1,130000000,24310000000,https://api.divar.ir/v8/posts-v2/web/QZr2pL0d
0,150,3,190,3,1,1402,0,0,9,11,1,1,1,NAN,1,120000000,22800000000,https://api.divar.ir/v8/posts-v2/web/AZ5TK2g4
0,150,3,175,3,11,1392,0,0,1,5,1,1,1,1,1,129542000,22670000000,https://api.divar.ir/v8/posts-v2/web/QZovSuFz
0,150,3,220,3,3,1400,0,NAN,5,NAN,1,1,1,NAN,NAN,186363000,41000000000,https://api.divar.ir/v8/posts-v2/web/QZ-39Vvb
0,150,3,160,3,7,1396,0,0,3,5,1,1,1,1,1,125000000,20000000000,https://api.divar.ir/v8/posts-v2/web/QZvXw5rj
0,150,3,114,2,3,1400,0,NAN,5,NAN,1,1,1,NAN,NAN,206140000,23500000000,https://api.divar.ir/v8/posts-v2/web/QZkDHLMH
0,150,3,91,2,7,1396,0,0,2,5,1,1,1,NAN,1,155494000,14150000000,https://api.divar.ir/v8/posts-v2/web/QZuTtlox
0,150,3,175,3,13,1390,0,NAN,4,NAN,1,1,1,NAN,NAN,134285000,23500000000,https://api.divar.ir/v8/posts-v2/web/QZvTgQSB
0,150,3,166,4,25,1378,0,0,3,5,1,1,1,1,1,130722000,21700000000,https://api.divar.ir/v8/posts-v2/web/QZ_Kju4_
0,156,3,130,3,2,1401,0,NAN,3,NAN,1,1,1,NAN,1,192307000,25000000000,https://api.divar.ir/v8/posts-v2/web/QZ_uk8Td
0,223,3,113,3,6,1397,0,NAN,5,NAN,1,1,1,0,NAN,140000000,15820000000,https://api.divar.ir/v8/posts-v2/web/gZCwsRqI
0,223,3,125,3,18,1385,0,NAN,3,NAN,1,1,1,NAN,NAN,134400000,16800000000,https://api.divar.ir/v8/posts-v2/web/QZcTTXP5
0,223,3,128,2,14,1389,0,0,5,5,1,1,1,1,1,136718000,17500000000,https://api.divar.ir/v8/posts-v2/web/QZkbV40P
0,223,3,124,3,1,1402,0,0,4,6,1,1,1,NAN,1,137096000,17000000000,https://api.divar.ir/v8/posts-v2/web/QZ0W-2J4
0,223,3,85,2,7,1396,0,0,3,4,1,1,0,NAN,1,103529000,8800000000,https://api.divar.ir/v8/posts-v2/web/QZr-mIzq
0,238,3,150,3,32,1371,0,NAN,2,4,1,1,1,NAN,NAN,132666000,19900000000,https://api.divar.ir/v8/posts-v2/web/QZ5qvSfo
0,238,3,126,2,27,1376,0,3,3,4,0,1,1,NAN,1,110000000,13860000000,https://api.divar.ir/v8/posts-v2/web/gZCsanLd
0,238,3,217,3,2,1401,0,0,3,6,1,1,1,NAN,1,279723000,60700000000,https://api.divar.ir/v8/posts-v2/web/QZsPV7wq
0,238,3,240,4,7,1396,0,0,3,NAN,1,1,1,NAN,1,200000000,48000000000,https://api.divar.ir/v8/posts-v2/web/gZCYgl_m
0,238,3,138,3,12,1391,0,NAN,6,NAN,1,1,1,NAN,NAN,152173000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZZXbq7z
0,239,3,65,1,27,1376,0,2,,3,0,0,0,1,1,73846000,4800000000,https://api.divar.ir/v8/posts-v2/web/gZBsGe2K
0,247,3,80,2,11,1392,0,0,5,5,1,1,1,1,1,131250000,10500000000,https://api.divar.ir/v8/posts-v2/web/QZmXC4a7
0,247,3,100,2,1,1402,0,0,4,5,1,1,1,1,1,147000000,14700000000,https://api.divar.ir/v8/posts-v2/web/gZBEk3Pw
0,247,3,80,2,13,1390,0,NAN,4,NAN,1,1,1,NAN,NAN,131250000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZCsqngt
0,247,3,79,2,13,1390,0,0,2,5,1,1,1,NAN,NAN,136075000,10750000000,https://api.divar.ir/v8/posts-v2/web/gZCc5qAp
0,247,3,51,1,23,1380,0,NAN,2,NAN,0,1,0,NAN,NAN,90196000,4600000000,https://api.divar.ir/v8/posts-v2/web/QZ47QiyU
0,247,3,108,2,32,1371,0,0,3,3,0,1,0,1,1,78703000,8500000000,https://api.divar.ir/v8/posts-v2/web/QZqLNH1F
0,247,3,140,3,1,1402,0,NAN,1,5,1,1,1,NAN,1,189285000,26500000000,https://api.divar.ir/v8/posts-v2/web/gZCQIHQq
0,247,3,185,3,33,1370,0,0,1,3,0,1,1,0,1,125405000,23200000000,https://api.divar.ir/v8/posts-v2/web/QZgzwp0I
0,247,3,145,3,5,1398,0,NAN,3,NAN,1,1,1,NAN,NAN,192082000,27852000000,https://api.divar.ir/v8/posts-v2/web/gZBIYCF7
0,247,3,101,2,13,1390,0,0,3,4,1,1,1,1,1,105940000,10700000000,https://api.divar.ir/v8/posts-v2/web/QZ1_oY4T
0,247,3,38,1,18,1385,0,0,3,4,0,0,0,1,0,115789000,4400000000,https://api.divar.ir/v8/posts-v2/web/gZBQmDjP
0,251,3,70,2,28,1375,0,0,4,4,0,1,1,1,1,90000000,6300000000,https://api.divar.ir/v8/posts-v2/web/QZkHI7Vq
0,62,4,104,2,7,1396,0,NAN,4,NAN,1,1,1,NAN,NAN,100000000,10400000000,https://api.divar.ir/v8/posts-v2/web/gZBkIWrO
0,68,4,105,2,23,1380,0,0,1,4,1,1,1,1,1,80952000,8500000000,https://api.divar.ir/v8/posts-v2/web/gZCUYLng
0,69,4,87,2,2,1401,0,NAN,11,14,1,1,1,0,1,31034000,2700000000,https://api.divar.ir/v8/posts-v2/web/QZYL2D0h
0,75,4,80,2,10,1393,0,NAN,1,NAN,1,1,1,NAN,NAN,91250000,7300000000,https://api.divar.ir/v8/posts-v2/web/QZtf2H7q
0,81,4,75,2,4,1399,0,2,4,4,0,1,0,0,1,16000000,1200000000,https://api.divar.ir/v8/posts-v2/web/gZCoL5FV
0,81,4,106,2,23,1380,0,NAN,3,NAN,1,1,1,NAN,NAN,61320000,6500000000,https://api.divar.ir/v8/posts-v2/web/gZCEK5bN
0,81,4,95,2,3,1400,0,2,15,19,1,1,1,NAN,1,91578000,8700000000,https://api.divar.ir/v8/posts-v2/web/gZCoGgDj
0,81,4,110,3,13,1390,0,NAN,2,NAN,1,1,1,NAN,NAN,69545000,7650000000,https://api.divar.ir/v8/posts-v2/web/gZBUtjpm
0,81,4,84,2,7,1396,0,0,1,7,1,1,1,0,1,78571000,6600000000,https://api.divar.ir/v8/posts-v2/web/gZBYJdCz
0,86,4,177,3,1,1402,0,0,11,11,1,1,1,NAN,1,130000000,23010000000,https://api.divar.ir/v8/posts-v2/web/QZcLVEks
0,86,4,114,2,15,1388,0,NAN,5,NAN,1,1,1,NAN,NAN,127192000,14500000000,https://api.divar.ir/v8/posts-v2/web/QZKLTEA7
0,86,4,110,2,1,1402,0,0,30,11,1,1,1,1,1,115909000,12750000000,https://api.divar.ir/v8/posts-v2/web/gZAAzyRV
0,86,4,110,3,4,1399,0,0,6,6,1,1,1,NAN,1,129090000,14200000000,https://api.divar.ir/v8/posts-v2/web/QZwDaSQs
0,86,4,109,3,7,1396,0,NAN,5,NAN,1,1,1,NAN,NAN,124311000,13550000000,https://api.divar.ir/v8/posts-v2/web/QZtba7Bl
0,86,4,149,3,3,1400,0,0,9,10,1,1,1,1,1,138926000,20700000000,https://api.divar.ir/v8/posts-v2/web/QZzviPtJ
0,86,4,126,2,1,1402,0,0,3,6,1,1,1,NAN,1,142857000,18000000000,https://api.divar.ir/v8/posts-v2/web/QZlPuYJj
0,86,4,117,3,5,1398,0,NAN,2,NAN,1,1,1,NAN,NAN,132478000,15500000000,https://api.divar.ir/v8/posts-v2/web/QZiPfTD4
0,86,4,120,2,1,1402,0,0,3,5,1,1,1,NAN,1,160416000,19250000000,https://api.divar.ir/v8/posts-v2/web/QZ96uvZd
0,86,4,200,3,1,1402,0,NAN,3,5,1,1,1,NAN,1,170000000,34000000000,https://api.divar.ir/v8/posts-v2/web/QZpHnYvZ
0,86,4,60,1,15,1388,0,NAN,2,NAN,1,1,1,NAN,NAN,120000000,7200000000,https://api.divar.ir/v8/posts-v2/web/QZznVPO1
0,86,4,110,3,7,1396,0,NAN,6,NAN,1,1,1,NAN,NAN,125000000,13750000000,https://api.divar.ir/v8/posts-v2/web/QZqz8vh1
0,86,4,170,3,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,180588000,30700000000,https://api.divar.ir/v8/posts-v2/web/QZcPqJEP
0,86,4,116,2,9,1394,0,NAN,4,NAN,1,1,1,NAN,NAN,120689000,14000000000,https://api.divar.ir/v8/posts-v2/web/gZCESYOb
0,86,4,121,2,20,1383,0,NAN,6,NAN,1,1,1,NAN,NAN,157024000,19000000000,https://api.divar.ir/v8/posts-v2/web/QZHfcDaY
0,86,4,129,2,1,1402,0,0,1,11,1,1,1,NAN,1,130000000,16770000000,https://api.divar.ir/v8/posts-v2/web/QZbWrkAx
0,86,4,130,2,1,1402,0,0,11,11,1,1,1,NAN,1,130000000,16900000000,https://api.divar.ir/v8/posts-v2/web/QZjS4gWW
0,86,4,144,3,15,1388,0,0,4,5,1,1,1,1,1,107638000,15500000000,https://api.divar.ir/v8/posts-v2/web/QZuPw2M5
0,86,4,75,1,1,1402,0,0,5,5,1,1,1,NAN,1,157200000,11790000000,https://api.divar.ir/v8/posts-v2/web/QZLjm_Gk
0,86,4,118,2,6,1397,0,0,5,NAN,1,1,1,NAN,1,93220000,11000000000,https://api.divar.ir/v8/posts-v2/web/QZY7dDmc
0,86,4,177,3,1,1402,0,0,1,11,1,1,1,NAN,1,130000000,23010000000,https://api.divar.ir/v8/posts-v2/web/QZ1Ta80d
0,86,4,122,2,1,1402,0,0,9,11,1,1,1,NAN,1,130000000,15860000000,https://api.divar.ir/v8/posts-v2/web/QZ1D6ntE
0,86,4,220,3,2,1401,0,NAN,2,NAN,1,1,1,NAN,NAN,180000000,39600000000,https://api.divar.ir/v8/posts-v2/web/QZ6egAej
0,86,4,81,1,8,1395,0,NAN,1,NAN,1,1,1,NAN,NAN,87654000,7100000000,https://api.divar.ir/v8/posts-v2/web/QZ-DPZwV
0,86,4,129,3,7,1396,0,NAN,3,NAN,1,1,1,NAN,NAN,135658000,17500000000,https://api.divar.ir/v8/posts-v2/web/gZBE2Euq
0,86,4,110,3,9,1394,0,NAN,6,NAN,1,1,1,NAN,NAN,123363000,13570000000,https://api.divar.ir/v8/posts-v2/web/QZ37t-iv
0,86,4,175,3,1,1402,0,0,11,11,1,1,1,NAN,1,130000000,22750000000,https://api.divar.ir/v8/posts-v2/web/QZnyqKY6
